,Date,Sup.,Mich.,Huron,Erie,Ont.,St.Clr
7919,2016/9/6 0:00,18.28,22.16,21.19,24.59,23.39,23.48
7920,2016/9/7 0:00,18.27,22.17,21.35,24.93,23.66,23.75
7921,2016/9/8 0:00,18.25,22.05,21.38,24.96,23.68,23.67
7922,2016/9/9 0:00,18.21,21.93,21.35,24.85,23.63,23.6
7923,2016/9/10 0:00,18.01,21.7,21.09,24.63,23.39,23.36
7924,2016/9/11 0:00,17.91,21.57,20.75,24.38,22.91,23.2
7925,2016/9/12 0:00,17.93,21.41,20.56,24.26,22.73,23.04
7926,2016/9/13 0:00,17.83,21.24,20.4,24.17,22.6,22.85
7927,2016/9/14 0:00,17.68,21.04,20.19,23.98,22.35,22.55
7928,2016/9/15 0:00,17.61,20.93,20.09,23.72,22.08,22.23
7929,2016/9/16 0:00,17.57,20.84,20.05,23.55,21.89,22.06
7930,2016/9/17 0:00,17.54,20.73,20.05,23.52,21.87,22.02
7931,2016/9/18 0:00,17.56,20.73,20.02,23.52,21.94,22.05
7932,2016/9/19 0:00,17.5,20.79,20.1,23.62,22.07,22.29
7933,2016/9/20 0:00,17.39,20.89,20.23,23.63,22.09,22.37
7934,2016/9/21 0:00,17.26,20.88,20.19,23.6,22.09,22.31
7935,2016/9/22 0:00,17.09,20.71,20.04,23.62,22.06,22.27
7936,2016/9/23 0:00,16.97,20.49,19.86,23.54,21.85,21.97
7937,2016/9/24 0:00,16.85,20.34,19.73,23.13,21.52,21.46
7938,2016/9/25 0:00,16.63,20.17,19.55,22.77,21.29,20.97
7939,2016/9/26 0:00,16.16,19.79,19.28,22.4,21.02,20.39
7940,2016/9/27 0:00,15.64,19.37,18.91,22.03,20.63,19.92
7941,2016/9/28 0:00,15.27,19.06,18.55,21.83,20.4,19.79
7942,2016/9/29 0:00,15.15,18.85,18.32,21.54,20.2,19.46
7943,2016/9/30 0:00,15.17,18.66,18.12,21.03,19.81,18.81
7944,2016/10/1 0:00,15.24,18.4,17.79,20.49,19.22,18.2
7945,2016/10/2 0:00,15.35,18.24,17.54,20.17,18.75,17.89
7946,2016/10/3 0:00,15.36,18.17,17.41,20.04,18.6,17.73
7947,2016/10/4 0:00,15.28,18.14,17.44,20.01,18.55,17.74
7948,2016/10/5 0:00,15.11,18.08,17.44,20,18.51,17.81
7949,2016/10/6 0:00,14.92,17.95,17.45,20.02,18.5,17.88
7950,2016/10/7 0:00,14.66,17.72,17.39,20.06,18.52,17.84
7951,2016/10/8 0:00,14.14,17.47,17.14,19.92,18.42,17.46
7952,2016/10/9 0:00,13.6,17.24,16.77,19.62,18.09,16.87
7953,2016/10/10 0:00,13.38,17.13,16.55,19.34,17.75,16.35
7954,2016/10/11 0:00,13.35,17.04,16.45,19.16,17.63,15.99
7955,2016/10/12 0:00,13.19,16.84,16.33,19.01,17.53,15.67
7956,2016/10/13 0:00,12.77,16.44,16.16,18.8,17.32,15.39
7957,2016/10/14 0:00,12.47,16.16,15.94,18.56,17.12,15.2
7958,2016/10/15 0:00,12.36,16.08,15.77,18.41,17.08,15.16
7959,2016/10/16 0:00,12.24,15.98,15.72,18.45,17.06,15.34
7960,2016/10/17 0:00,12.09,15.91,15.68,18.58,17,15.77
7961,2016/10/18 0:00,11.88,15.76,15.52,18.55,16.96,15.98
7962,2016/10/19 0:00,11.75,15.61,15.39,18.47,16.9,15.85
7963,2016/10/20 0:00,11.63,15.42,15.32,18.34,16.83,15.36
7964,2016/10/21 0:00,11.44,15.18,15.13,17.95,16.53,14.59
7965,2016/10/22 0:00,11.32,14.94,14.82,17.45,15.96,14.02
7966,2016/10/23 0:00,11.23,14.82,14.52,17.06,15.49,13.61
7967,2016/10/24 0:00,11.1,14.69,14.26,16.82,15.15,13.28
7968,2016/10/25 0:00,10.94,14.55,13.85,16.43,14.68,12.91
7969,2016/10/26 0:00,10.71,14.44,13.32,16.05,14.26,12.69
7970,2016/10/27 0:00,10.52,14.21,12.77,15.64,13.88,12.24
7971,2016/10/28 0:00,10.39,13.94,12.41,15.1,13.28,11.65
7972,2016/10/29 0:00,10.26,13.61,12.1,14.85,12.86,11.48
7973,2016/10/30 0:00,10.15,13.42,11.94,14.66,12.59,11.38
7974,2016/10/31 0:00,10.07,13.31,11.9,14.55,12.48,11.33
7975,2016/11/1 0:00,10,13.26,11.89,14.51,12.48,11.51
7976,2016/11/2 0:00,9.97,13.2,11.84,14.5,12.51,11.75
7977,2016/11/3 0:00,9.99,13.14,11.76,14.43,12.51,11.85
7978,2016/11/4 0:00,10.03,13.15,11.74,14.4,12.5,11.92
7979,2016/11/5 0:00,10.13,13.17,11.76,14.35,12.41,11.89
7980,2016/11/6 0:00,10.22,13.2,11.81,14.38,12.34,11.94
7981,2016/11/7 0:00,10.15,13.2,11.86,14.45,12.38,11.96
7982,2016/11/8 0:00,9.91,13.04,11.77,14.36,12.37,11.77
7983,2016/11/9 0:00,9.71,12.83,11.55,14.07,12.17,11.43
7984,2016/11/10 0:00,9.67,12.75,11.41,13.86,12.02,11.3
7985,2016/11/11 0:00,9.5,12.6,11.25,13.66,11.79,11.06
7986,2016/11/12 0:00,9.3,12.39,10.98,13.37,11.44,10.59
7987,2016/11/13 0:00,9.15,12.25,10.82,13.21,11.17,10.27
7988,2016/11/14 0:00,9.08,12.11,10.71,13.1,11,10.12
7989,2016/11/15 0:00,8.98,11.92,10.6,12.84,10.95,9.99
7990,2016/11/16 0:00,8.84,11.78,10.47,12.6,10.92,9.92
7991,2016/11/17 0:00,8.77,11.73,10.39,12.53,10.88,9.94
7992,2016/11/18 0:00,8.67,11.7,10.35,12.56,10.9,9.93
7993,2016/11/19 0:00,8.41,11.61,10.27,12.53,10.94,9.83
7994,2016/11/20 0:00,8.04,11.27,10.04,12.29,10.8,9.49
7995,2016/11/21 0:00,7.68,10.84,9.68,11.81,10.42,8.61
7996,2016/11/22 0:00,7.54,10.55,9.43,11.27,9.94,7.94
7997,2016/11/23 0:00,7.45,10.24,9.17,10.92,9.74,7.64
7998,2016/11/24 0:00,7.16,9.75,8.88,10.7,9.64,7.67
7999,2016/11/25 0:00,7.07,9.43,8.58,10.38,9.37,7.56
8000,2016/11/26 0:00,6.86,9.2,8.32,9.93,8.98,7.23
8001,2016/11/27 0:00,6.76,9.03,8.06,9.66,8.71,6.93
8002,2016/11/28 0:00,6.73,8.94,7.97,9.61,8.53,6.97
8003,2016/11/29 0:00,6.68,8.87,7.96,9.5,8.57,7.1
8004,2016/11/30 0:00,6.64,8.83,7.93,9.41,8.6,7.2
8005,2016/12/1 0:00,6.59,8.82,7.89,9.32,8.44,7.2
8006,2016/12/2 0:00,6.46,8.8,7.82,9.18,8.17,7.04
8007,2016/12/3 0:00,6.32,8.74,7.74,8.99,7.97,6.81
8008,2016/12/4 0:00,6.24,8.57,7.64,8.76,7.86,6.5
8009,2016/12/5 0:00,6.19,8.42,7.51,8.56,7.76,6.27
8010,2016/12/6 0:00,6.07,8.24,7.41,8.44,7.68,6.22
8011,2016/12/7 0:00,5.91,8.02,7.36,8.39,7.58,6.23
8012,2016/12/8 0:00,5.8,7.86,7.31,8.11,7.44,6.12
8013,2016/12/9 0:00,5.58,7.67,7.23,7.88,7.25,6.01
8014,2016/12/10 0:00,5.34,6.99,6.82,7.31,7.06,5.74
8015,2016/12/11 0:00,5.04,6.42,6.31,6.24,6.86,5.23
8016,2016/12/12 0:00,4.87,6.27,6.14,5.81,6.65,4.9
8017,2016/12/13 0:00,4.63,6.01,5.83,5.41,6.45,4.43
8018,2016/12/14 0:00,4.53,5.91,5.66,5.16,6.24,4.09
8019,2016/12/15 0:00,4.46,5.66,5.49,4.78,5.98,2.08
8020,2016/12/16 0:00,4.34,5.3,4.95,4.12,5.69,0.22
8021,2016/12/17 0:00,4.25,5.01,4.67,3.85,5.64,0.22
8022,2016/12/18 0:00,4.22,4.97,4.56,3.73,5.55,0.22
8023,2016/12/19 0:00,4.17,4.9,4.58,3.71,5.51,0.22
8024,2016/12/20 0:00,4.16,4.83,4.52,3.68,5.54,0.22
8025,2016/12/21 0:00,4.17,4.78,4.49,3.69,5.52,0.22
8026,2016/12/22 0:00,4.25,4.84,4.4,3.62,5.45,0.22
8027,2016/12/23 0:00,4.34,4.86,4.49,3.55,5.44,0.21
8028,2016/12/24 0:00,4.27,4.88,4.48,3.57,5.46,0.21
8029,2016/12/25 0:00,4.05,4.92,4.46,3.61,5.5,0.21
8030,2016/12/26 0:00,3.85,4.97,4.5,3.67,5.55,0.21
8031,2016/12/27 0:00,3.85,4.92,4.51,3.63,5.51,0.21
8032,2016/12/28 0:00,3.89,4.79,4.42,3.44,5.38,0.21
8033,2016/12/29 0:00,3.91,4.67,4.25,3.24,5.25,1.9
8034,2016/12/30 0:00,3.91,4.56,4.13,3.18,5.17,2.03
8035,2016/12/31 0:00,3.89,4.41,4.03,3.09,5.09,1.99
8036,2017/1/1 0:00,3.88,4.36,4,3.06,5.03,2.06
8037,2017/1/2 0:00,3.46,4.36,3.98,3.05,5.01,2.12
8038,2017/1/3 0:00,3.33,4.36,3.94,3.01,5,2.14
8039,2017/1/4 0:00,3.28,4.33,3.84,2.95,4.94,2.13
8040,2017/1/5 0:00,3.13,4.14,3.72,2.82,4.74,0.22
8041,2017/1/6 0:00,3.05,3.58,3.35,2.41,4.58,0.51
8042,2017/1/7 0:00,2.98,3.51,3.18,2.17,4.34,0.21
8043,2017/1/8 0:00,2.98,3.4,3.07,1.89,4.23,0.21
8044,2017/1/9 0:00,2.95,3.36,3.02,1.74,4.16,0.21
8045,2017/1/10 0:00,2.93,3.35,2.91,1.41,4,0.21
8046,2017/1/11 0:00,2.89,3.28,2.79,1.42,4.14,0.21
8047,2017/1/12 0:00,2.93,3.22,2.67,1.52,4.06,0.21
8048,2017/1/13 0:00,2.93,3.16,2.71,1.61,3.98,0.21
8049,2017/1/14 0:00,2.92,3.11,2.69,1.55,3.99,0.21
8050,2017/1/15 0:00,2.91,3.1,2.72,1.64,4.03,0.22
8051,2017/1/16 0:00,2.91,2.97,2.7,1.27,4.07,0.21
8052,2017/1/17 0:00,2.91,3.02,2.7,1.29,4.06,0.21
8053,2017/1/18 0:00,2.94,3.02,2.7,1.57,4.03,0.21
8054,2017/1/19 0:00,2.98,3.32,2.66,1.62,3.99,0.21
8055,2017/1/20 0:00,3.04,3.4,2.76,1.77,3.92,1.29
8056,2017/1/21 0:00,3.03,3.41,2.77,1.83,3.85,1.88
8057,2017/1/22 0:00,3,3.39,2.76,1.85,3.87,1.68
8058,2017/1/23 0:00,2.97,3.33,2.75,1.76,3.85,0.84
8059,2017/1/24 0:00,2.94,3.26,2.69,1.68,3.82,0.65
8060,2017/1/25 0:00,2.87,3.1,2.62,1.6,3.78,0.66
8061,2017/1/26 0:00,2.8,3.03,2.38,1.55,3.69,0.64
8062,2017/1/27 0:00,2.74,2.97,2.38,1.49,3.68,0.69
8063,2017/1/28 0:00,2.69,2.94,2.37,1.4,3.64,0.76
8064,2017/1/29 0:00,2.46,2.89,2.3,1.36,3.57,0.77
8065,2017/1/30 0:00,2.25,2.85,2.18,1.32,3.52,0.48
8066,2017/1/31 0:00,2.2,2.77,2.09,1.34,3.42,0.54
8067,2017/2/1 0:00,2.19,2.69,2.12,1.35,3.39,0.56
8068,2017/2/2 0:00,2.15,2.63,2.09,1.31,3.36,0.57
8069,2017/2/3 0:00,2.08,2.54,2.01,1.19,3.36,0.36
8070,2017/2/4 0:00,2.03,2.57,1.92,0.99,3.33,0.22
8071,2017/2/5 0:00,2.01,2.64,1.87,0.96,3.28,0.21
8072,2017/2/6 0:00,1.98,2.52,1.74,0.85,3.06,0.21
8073,2017/2/7 0:00,1.91,2.48,1.69,0.81,3.01,0.21
8074,2017/2/8 0:00,1.98,2.47,1.76,0.74,2.95,0.21
8075,2017/2/9 0:00,2.04,2.53,1.82,1.08,3.13,0.21
8076,2017/2/10 0:00,2.01,2.54,1.76,1.14,3.09,0.21
8077,2017/2/11 0:00,1.99,2.56,1.75,1.17,3.21,0.21
8078,2017/2/12 0:00,1.95,2.53,1.7,1.13,3.19,0.21
8079,2017/2/13 0:00,2.01,2.58,1.72,1.02,3.18,0.21
8080,2017/2/14 0:00,2.08,2.61,1.75,1.08,3.17,0.77
8081,2017/2/15 0:00,2.17,2.73,1.83,1.17,3.25,0.89
8082,2017/2/16 0:00,2.22,2.86,1.8,1.33,3.31,0.59
8083,2017/2/17 0:00,2.18,3.01,1.83,1.48,3.35,0.7
8084,2017/2/18 0:00,2.27,3.14,1.96,1.67,3.6,0.72
8085,2017/2/19 0:00,2.33,3.14,2.01,1.83,3.58,1.66
8086,2017/2/20 0:00,2.31,3.12,1.96,1.79,3.49,1.4
8087,2017/2/21 0:00,2.27,3.12,1.97,1.85,3.5,1.56
8088,2017/2/22 0:00,2.23,3.14,2.04,2.16,3.6,2
8089,2017/2/23 0:00,2.17,3.07,2.07,2.4,3.76,3.44
8090,2017/2/24 0:00,2.12,2.97,2.05,2.36,3.77,3.3
8091,2017/2/25 0:00,2.07,2.83,1.97,2.17,3.57,3.07
8092,2017/2/26 0:00,2.03,2.76,1.88,2.09,3.44,2.91
8093,2017/2/27 0:00,2.01,2.77,1.83,2.12,3.43,2.93
8094,2017/2/28 0:00,1.91,2.74,1.81,2.12,3.43,2.87
8095,2017/3/1 0:00,1.74,2.67,1.77,2.15,3.4,2.74
8096,2017/3/2 0:00,1.63,2.56,1.64,2.14,3.27,2.56
8097,2017/3/3 0:00,1.57,2.53,1.57,2.1,3.1,1.96
8098,2017/3/4 0:00,1.43,2.49,1.46,2.06,3.07,2.21
8099,2017/3/5 0:00,1.48,2.6,1.51,2.06,3.09,1.95
8100,2017/3/6 0:00,1.47,2.75,1.58,2.18,3.09,2.46
8101,2017/3/7 0:00,1.5,2.84,1.65,2.4,3.21,2.84
8102,2017/3/8 0:00,1.59,2.85,1.7,2.53,3.35,3.05
8103,2017/3/9 0:00,1.57,2.8,1.68,2.51,3.29,3.09
8104,2017/3/10 0:00,1.52,2.72,1.57,2.41,3.14,2.87
8105,2017/3/11 0:00,1.45,2.6,1.45,2.26,3,2.39
8106,2017/3/12 0:00,1.38,2.51,1.25,2.08,2.81,1.83
8107,2017/3/13 0:00,1.33,2.45,1.19,1.88,2.74,0.28
8108,2017/3/14 0:00,1.35,2.44,1.12,1.69,2.75,0.26
8109,2017/3/15 0:00,1.44,2.41,1.14,1.55,2.77,0.23
8110,2017/3/16 0:00,1.47,2.47,1.18,1.49,2.75,0.23
8111,2017/3/17 0:00,1.42,2.49,1.09,1.51,2.78,0.21
8112,2017/3/18 0:00,1.48,2.5,1.26,1.55,2.76,0.61
8113,2017/3/19 0:00,1.52,2.5,1.27,1.62,2.75,0.62
8114,2017/3/20 0:00,1.53,2.51,1.32,1.7,2.73,0.67
8115,2017/3/21 0:00,1.54,2.51,1.38,1.71,2.74,0.48
8116,2017/3/22 0:00,1.51,2.46,1.34,1.67,2.71,0.72
8117,2017/3/23 0:00,1.54,2.44,1.29,1.7,2.68,1.13
8118,2017/3/24 0:00,1.63,2.54,1.37,1.8,2.71,1.75
8119,2017/3/25 0:00,1.73,2.61,1.45,1.99,2.75,2.24
8120,2017/3/26 0:00,1.75,2.62,1.57,2.32,2.8,3.22
8121,2017/3/27 0:00,1.77,2.63,1.64,2.71,2.87,3.61
8122,2017/3/28 0:00,1.82,2.64,1.6,2.98,2.92,3.8
8123,2017/3/29 0:00,1.94,2.7,1.66,3.13,2.96,3.97
8124,2017/3/30 0:00,1.94,2.78,1.74,3.18,3.03,4.24
8125,2017/3/31 0:00,1.97,2.83,1.84,3.21,3.14,4.43
8126,2017/4/1 0:00,1.97,2.87,2.01,3.26,3.25,4.53
8127,2017/4/2 0:00,1.96,2.93,2.07,3.32,3.35,4.63
8128,2017/4/3 0:00,1.99,3.04,2.12,3.45,3.34,4.94
8129,2017/4/4 0:00,2.02,3.14,2.15,3.59,3.37,5.25
8130,2017/4/5 0:00,2.07,3.25,2.23,3.72,3.47,5.46
8131,2017/4/6 0:00,2.12,3.35,2.33,3.93,3.54,5.64
8132,2017/4/7 0:00,2.12,3.4,2.38,4.02,3.56,5.69
8133,2017/4/8 0:00,2.12,3.42,2.45,4.15,3.59,5.93
8134,2017/4/9 0:00,2.16,3.47,2.48,4.24,3.61,6.15
8135,2017/4/10 0:00,2.22,3.53,2.54,4.37,3.74,6.38
8136,2017/4/11 0:00,2.26,3.56,2.61,4.64,3.82,6.91
8137,2017/4/12 0:00,2.32,3.6,2.72,4.99,3.88,7.56
8138,2017/4/13 0:00,2.41,3.71,2.85,5.22,3.93,7.72
8139,2017/4/14 0:00,2.46,3.9,3.03,5.53,4.06,7.8
8140,2017/4/15 0:00,2.49,4.11,3.16,5.94,4.2,8.08
8141,2017/4/16 0:00,2.42,4.16,3.14,6.32,4.44,8.45
8142,2017/4/17 0:00,2.35,4.14,3.08,6.46,4.44,8.72
8143,2017/4/18 0:00,2.35,4.18,3.15,6.42,4.41,8.93
8144,2017/4/19 0:00,2.42,4.3,3.28,6.53,4.46,9.03
8145,2017/4/20 0:00,2.49,4.41,3.41,6.8,4.57,9.07
8146,2017/4/21 0:00,2.52,4.48,3.5,7,4.7,9.06
8147,2017/4/22 0:00,2.51,4.6,3.55,7.14,4.82,9.13
8148,2017/4/23 0:00,2.48,4.71,3.54,7.41,4.95,9.51
8149,2017/4/24 0:00,2.5,4.76,3.57,7.55,4.97,9.78
8150,2017/4/25 0:00,2.55,4.97,3.67,7.71,5,10.14
8151,2017/4/26 0:00,2.62,5.07,3.81,7.99,5.23,10.49
8152,2017/4/27 0:00,2.7,5.01,4.05,8.05,5.51,10.64
8153,2017/4/28 0:00,2.75,4.94,4.24,8.08,5.54,10.71
8154,2017/4/29 0:00,2.77,4.93,4.27,8.19,5.47,10.48
8155,2017/4/30 0:00,2.79,5.01,4.33,8.36,5.44,10.12
8156,2017/5/1 0:00,2.82,5.06,4.41,8.44,5.39,9.87
8157,2017/5/2 0:00,2.82,5.04,4.46,8.54,5.35,9.77
8158,2017/5/3 0:00,2.88,5.06,4.51,8.66,5.37,9.71
8159,2017/5/4 0:00,2.97,5.18,4.53,8.71,5.41,9.58
8160,2017/5/5 0:00,3,5.26,4.57,8.71,5.5,9.42
8161,2017/5/6 0:00,3.04,5.32,4.62,8.66,5.62,9.29
8162,2017/5/7 0:00,3.08,5.39,4.65,8.61,5.65,9.28
8163,2017/5/8 0:00,3.09,5.49,4.69,8.66,5.67,9.48
8164,2017/5/9 0:00,3.08,5.57,4.76,8.82,5.68,9.65
8165,2017/5/10 0:00,3.13,5.81,4.91,9.02,5.76,9.84
8166,2017/5/11 0:00,3.24,6.22,5.12,9.34,6,10.28
8167,2017/5/12 0:00,3.33,6.5,5.32,9.65,6.34,10.68
8168,2017/5/13 0:00,3.35,6.61,5.54,9.99,6.75,11.03
8169,2017/5/14 0:00,3.37,6.7,5.69,10.16,6.93,11.35
8170,2017/5/15 0:00,3.35,6.8,5.85,10.33,7.02,11.73
8171,2017/5/16 0:00,3.35,6.99,6.13,10.64,7.51,11.98
8172,2017/5/17 0:00,3.36,7.27,6.71,11.12,8.47,12.33
8173,2017/5/18 0:00,3.36,7.35,7.09,11.82,8.8,13.06
8174,2017/5/19 0:00,3.33,7.22,6.74,11.76,8.43,13.19
8175,2017/5/20 0:00,3.33,7.12,6.49,11.47,8.05,13.26
8176,2017/5/21 0:00,3.41,7.08,6.54,11.61,8.06,13.6
8177,2017/5/22 0:00,3.55,7.08,6.69,11.94,8.33,14.13
8178,2017/5/23 0:00,3.71,7.3,6.89,12.32,8.71,14.67
8179,2017/5/24 0:00,3.94,7.75,7.22,12.89,9.25,15.25
8180,2017/5/25 0:00,4.18,8.08,7.63,13.55,9.76,15.86
8181,2017/5/26 0:00,4.28,8.43,7.98,13.85,10.18,16.11
8182,2017/5/27 0:00,4.35,8.96,8.36,14.1,10.6,16.25
8183,2017/5/28 0:00,4.34,9.17,8.51,14.33,10.95,16.27
8184,2017/5/29 0:00,4.35,9.14,8.51,14.45,11.21,16.18
8185,2017/5/30 0:00,4.33,9.17,8.48,14.67,11.34,16.28
8186,2017/5/31 0:00,4.25,9.38,8.49,14.83,11.37,16.63
8187,2017/6/1 0:00,4.27,9.73,8.59,14.99,11.3,16.95
8188,2017/6/2 0:00,4.49,10.26,8.92,15.22,11.3,17.05
8189,2017/6/3 0:00,4.81,10.75,9.29,15.57,11.52,17.08
8190,2017/6/4 0:00,5.08,11.14,9.63,15.7,11.83,17.14
8191,2017/6/5 0:00,5.23,11.21,9.85,15.72,12.28,17.18
8192,2017/6/6 0:00,5.33,11.29,10.07,15.74,12.59,17.14
8193,2017/6/7 0:00,5.51,11.77,10.54,15.77,12.85,17.18
8194,2017/6/8 0:00,5.7,12.36,11.28,16,13.33,17.33
8195,2017/6/9 0:00,5.95,12.82,11.89,16.41,13.81,17.68
8196,2017/6/10 0:00,6.39,13.19,12.4,16.74,14.47,18.03
8197,2017/6/11 0:00,6.54,13.57,12.73,17.23,14.85,18.65
8198,2017/6/12 0:00,6.47,14.14,13.01,18.02,15.06,19.5
8199,2017/6/13 0:00,6.4,14.36,13.23,18.64,15.33,20.03
8200,2017/6/14 0:00,6.65,14.64,13.33,18.95,15.51,20.26
8201,2017/6/15 0:00,6.93,14.91,13.47,19.29,15.86,20.51
8202,2017/6/16 0:00,7,15.11,13.68,19.83,16.56,20.8
8203,2017/6/17 0:00,6.88,15.24,13.78,20.2,16.96,20.9
8204,2017/6/18 0:00,6.57,15.24,13.73,20.38,17.2,20.9
8205,2017/6/19 0:00,6.29,15.29,13.66,20.35,17.35,20.89
8206,2017/6/20 0:00,6.32,15.41,13.8,20.19,17.25,20.84
8207,2017/6/21 0:00,6.44,15.62,13.97,20.12,17.13,20.78
8208,2017/6/22 0:00,6.52,15.86,14.18,20.12,17.17,20.75
8209,2017/6/23 0:00,6.51,16.03,14.36,20.04,17.31,20.67
8210,2017/6/24 0:00,6.5,16.02,14.48,19.98,17.46,20.52
8211,2017/6/25 0:00,6.47,15.92,14.63,19.9,17.5,20.36
8212,2017/6/26 0:00,6.44,15.79,14.76,19.76,17.5,20.2
8213,2017/6/27 0:00,6.49,15.77,14.83,19.65,17.5,20.02
8214,2017/6/28 0:00,6.73,15.89,14.98,19.62,17.55,20
8215,2017/6/29 0:00,7.13,16.14,15.38,19.99,17.91,20.5
8216,2017/6/30 0:00,7.56,16.46,15.81,20.37,18.36,21.03
8217,2017/7/1 0:00,7.9,16.83,16.07,20.58,18.48,21.34
8218,2017/7/2 0:00,8.14,17.06,16.23,20.79,18.59,21.52
8219,2017/7/3 0:00,8.58,17.47,16.56,21.08,18.87,21.72
8220,2017/7/4 0:00,8.97,17.97,17.13,21.31,19.35,21.92
8221,2017/7/5 0:00,9.17,18.33,17.68,21.6,19.79,22.15
8222,2017/7/6 0:00,9.22,18.55,17.91,21.88,20.15,22.34
8223,2017/7/7 0:00,9.16,18.51,17.94,21.97,20.35,22.35
8224,2017/7/8 0:00,9.17,18.45,17.92,21.88,20.3,22.26
8225,2017/7/9 0:00,9.41,18.57,18.06,21.91,20.29,22.24
8226,2017/7/10 0:00,9.91,18.95,18.41,22.01,20.4,22.26
8227,2017/7/11 0:00,10.34,19.35,18.64,22.17,20.67,22.32
8228,2017/7/12 0:00,10.21,19.5,18.58,22.41,20.8,22.72
8229,2017/7/13 0:00,9.93,19.48,18.38,22.59,20.76,22.95
8230,2017/7/14 0:00,9.84,19.45,18.2,22.72,20.7,22.9
8231,2017/7/15 0:00,10.14,19.48,18.16,22.79,20.69,22.95
8232,2017/7/16 0:00,10.31,19.49,18.32,22.88,21.01,23.21
8233,2017/7/17 0:00,10.71,19.66,18.5,23.03,21.48,23.47
8234,2017/7/18 0:00,11.21,19.98,18.81,23.37,21.77,23.85
8235,2017/7/19 0:00,11.71,20.19,19.11,23.79,21.96,24.32
8236,2017/7/20 0:00,12.23,20.43,19.37,23.95,22.03,24.54
8237,2017/7/21 0:00,12.48,20.66,19.58,23.95,22.07,24.56
8238,2017/7/22 0:00,12.63,20.8,19.49,23.92,22.09,24.27
8239,2017/7/23 0:00,12.68,20.82,19.26,23.91,21.97,23.99
8240,2017/7/24 0:00,12.82,20.62,18.93,23.77,21.79,23.74
8241,2017/7/25 0:00,13.32,20.58,18.82,23.54,21.58,23.46
8242,2017/7/26 0:00,13.79,20.65,18.97,23.52,21.57,23.43
8243,2017/7/27 0:00,14.29,20.69,19.04,23.65,21.69,23.41
8244,2017/7/28 0:00,15,20.75,19.14,23.52,21.72,23.09
8245,2017/7/29 0:00,15.59,20.85,19.28,23.28,21.84,22.87
8246,2017/7/30 0:00,15.99,21.03,19.52,23.28,22.1,23
8247,2017/7/31 0:00,16.19,21.34,19.89,23.51,22.37,23.35
8248,2017/8/1 0:00,16.08,21.54,20.22,23.82,22.79,23.7
8249,2017/8/2 0:00,15.68,21.48,20.28,24,23.07,23.81
8250,2017/8/3 0:00,15.3,21.17,20.03,23.98,23.06,23.66
8251,2017/8/4 0:00,14.85,20.64,19.69,23.6,22.68,23.3
8252,2017/8/5 0:00,14.5,20.25,19.28,22.99,22,22.93
8253,2017/8/6 0:00,14.49,20.24,19.12,22.71,21.58,22.7
8254,2017/8/7 0:00,14.6,20.27,19.14,22.63,21.44,22.55
8255,2017/8/8 0:00,14.71,20.28,19.17,22.55,21.33,22.57
8256,2017/8/9 0:00,14.81,20.34,19.34,22.58,21.43,22.79
8257,2017/8/10 0:00,14.96,20.43,19.54,22.72,21.55,23.08
8258,2017/8/11 0:00,15.08,20.49,19.73,22.78,21.6,23.1
8259,2017/8/12 0:00,15.19,20.54,19.86,22.74,21.58,22.95
8260,2017/8/13 0:00,15.35,20.56,19.94,22.83,21.64,22.94
8261,2017/8/14 0:00,15.49,20.67,20.07,23.13,21.85,23.16
8262,2017/8/15 0:00,15.6,20.79,20.2,23.21,22.01,23.26
8263,2017/8/16 0:00,15.71,21.01,20.25,23.3,22.03,23.31
8264,2017/8/17 0:00,15.7,21.04,20.19,23.32,22.02,23.33
8265,2017/8/18 0:00,15.62,20.97,20.02,23.25,22.05,23.24
8266,2017/8/19 0:00,15.64,21.04,19.91,23.21,22,23.05
8267,2017/8/20 0:00,15.73,21.04,19.96,23.3,22.03,23.01
8268,2017/8/21 0:00,15.66,20.97,19.94,23.44,22.14,23.06
8269,2017/8/22 0:00,15.43,20.83,19.7,23.32,21.84,22.8
8270,2017/8/23 0:00,15.26,20.7,19.41,23.11,21.3,22.56
8271,2017/8/24 0:00,15.23,20.56,19.14,22.92,20.97,22.17
8272,2017/8/25 0:00,15.27,20.5,19.01,22.72,20.79,21.78
8273,2017/8/26 0:00,15.35,20.47,18.99,22.6,20.75,21.66
8274,2017/8/27 0:00,15.43,20.39,19.01,22.55,20.81,21.61
8275,2017/8/28 0:00,15.53,20.3,18.99,22.47,20.87,21.44
8276,2017/8/29 0:00,15.59,20.29,18.95,22.38,20.86,21.32
8277,2017/8/30 0:00,15.53,20.27,18.92,22.34,20.88,21.35
8278,2017/8/31 0:00,15.46,20.09,18.83,22.18,20.74,21.2
8279,2017/9/1 0:00,15.44,19.89,18.77,21.79,20.42,20.68
8280,2017/9/2 0:00,15.35,19.77,18.69,21.26,20.16,20.05
8281,2017/9/3 0:00,15.24,19.67,18.48,20.83,19.97,19.67
8282,2017/9/4 0:00,15.13,19.53,18.26,20.75,19.81,19.57
8283,2017/9/5 0:00,15,19.29,18.14,20.66,19.71,19.56
8284,2017/9/6 0:00,14.86,19.06,18.11,20.54,19.55,19.56
8285,2017/9/7 0:00,14.75,18.85,18.03,20.43,19.42,19.41
8286,2017/9/8 0:00,14.77,18.68,17.89,20.25,19.26,19.06
